tipo;longitude;latitude;bairro;iptu;preco;condominio;area;quartos;banheiros;suites;vagas;caracteristicas
Apartamento;-46.552909;-23.718417;Centro;0;290000;0;53;2;1;0;1;
Apartamento;-46.529922;-23.723388;Santa Terezinha;0;174150;134;50;2;1;0;1;[Jardim,Academia,Churrasqueira,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.560142;-23.73251;Parque Espacial;40;210000;214;45;2;1;0;1;
Apartamento;-46.581856;-23.696131;Independência;1440;407000;460;70;2;2;1;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,SPA,Varanda gourmet]
Apartamento;-46.579288;-23.647857;Rudge Ramos;1;358000;1;69;2;2;1;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Playground,Piscina,Salao de festas,Salao de jogos]
Apartamento;-46.542555;-23.690456;Baeta Neves;0;285000;630;68;2;2;1;2;[Varanda,Area de servico,Churrasqueira,Salao de festas]
Apartamento;-46.560354;-23.670172;Rudge Ramos;0;419800;0;74;3;1;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.558741;-23.689214;Jardim do Mar;0;1080000;1100;180;3;5;3;3;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Sauna,Varanda gourmet]
Apartamento;-46.541516;-23.700435;Baeta Neves;60;243000;400;67;2;1;0;1;[Salao de festas,Quadra poliesportiva,Playground]
Apartamento;-46.557402;-23.738996;Jardim das Quatro Marias;0;295000;0;60;2;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico,Varanda]
Apartamento;-46.545872;-23.712429;Centro;85;378000;600;95;3;2;1;2;[Academia,Churrasqueira]
Apartamento;-46.536912;-23.697413;Baeta Neves;0;215000;190;52;2;1;0;1;
Apartamento;-46.548353;-23.685565;Baeta Neves;0;551000;0;94;3;2;1;2;[Churrasqueira,Varanda gourmet,Area de servico]
Apartamento;-46.551647;-23.688992;Centro;0;824900;307;88;3;2;1;0;[Churrasqueira,Salao de festas,Quadra poliesportiva,Academia,Salao de jogos,Playground,SPA,Piscina,Jardim]
Apartamento;-46.551647;-23.688992;Centro;0;773000;600;123;3;4;3;2;
Apartamento;-46.570708;-23.720545;Assuncao;950;289999;350;54;2;1;0;1;
Apartamento;-46.566637;-23.671353;Jardim Hollywood;0;363293;0;63;2;2;1;2;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda]
Apartamento;-46.565451;-23.668471;Vila Caminho do Mar;0;320000;460;52;2;1;0;1;[Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.580064;-23.646796;Rudge Ramos;0;388000;0;69;3;2;1;2;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda]
Apartamento;-46.557402;-23.738996;Jardim das Quatro Marias;0;295000;0;60;2;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico,Varanda]
Apartamento;-46.616068;-23.659314;Taboao;79;280000;450;48;2;1;0;1;[Churrasqueira,Piscina,Varanda,Sauna,Area de servico]
Apartamento;-46.597172;-23.657058;Suisso;80;261500;330;52;2;1;0;1;[Churrasqueira,Jardim,Playground,Varanda]
Apartamento;-46.595952;-23.656845;Taboao;0;290000;380;48;2;1;0;1;[Churrasqueira,Piscina,Varanda,Area de servico]
Apartamento;-46.553598;-23.713789;Centro;63;280000;480;58;2;1;0;1;[Playground,Salao de festas,Salao de jogos,Churrasqueira]
Apartamento;-46.568785;-23.698237;Planalto;84;250000;305;50;2;1;0;1;[Salao de jogos,Salao de festas,Quadra poliesportiva,Playground,Piscina,Academia,Churrasqueira]
Apartamento;-46.589493;-23.704937;Jardim Santo Ignacio;52;210000;290;50;2;1;0;1;
Apartamento;-46.538082;-23.736729;Jardim Silvina;78;240000;298;48;2;1;0;1;[Piscina]
Apartamento;-46.551647;-23.688992;Centro;3960;1049000;850;156;3;4;3;3;[Academia,Playground,Quadra poliesportiva,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Varanda,Salao de festas,SPA,Sauna]
Apartamento;-46.556473;-23.678452;Rudge Ramos;60;437000;320;65;2;2;1;1;[Espaco gourmet,Salao de jogos,SPA]
Apartamento;-46.581721;-23.719668;Assuncao;0;280000;420;60;2;1;0;1;
Apartamento;-46.568785;-23.698237;Planalto;500;260000;240;47;2;1;;1;[Academia,Churrasqueira,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.554372;-23.71827;Vl S Rita De Cassia;1300;337900;451;71;3;2;1;2;[Jardim,Espaco gourmet,Academia,Salao de festas,Playground,Piscina,Quadra poliesportiva,Piscina adulto,Piscina infantil,Salao de jogos,Varanda,Area de servico,Varanda gourmet,Churrasqueira]
Apartamento;-46.54559;-23.718372;Centro;162;450000;650;80;3;2;1;2;[Salao de jogos,Churrasqueira,Piscina,Academia,SPA,Playground,Varanda,Sauna]
Apartamento;-46.556408;-23.707985;Vila Dusi;100;357000;350;68;3;2;1;3;[Playground,Quadra poliesportiva,Academia,Varanda,Jardim,Area de servico]
Apartamento;-46.565678;-23.682706;Vila Dayse;0;850000;0;133;3;5;3;3;[Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Area de servico,Varanda,Varanda gourmet]
Apartamento;-46.591477;-23.666297;Pauliceia;380;374999;599;97;3;2;0;1;[Churrasqueira,Jardim,Salao de festas]
Apartamento;-46.567663;-23.726262;Assuncao;0;340000;250;69;2;2;1;2;
Apartamento;-46.551647;-23.688992;Centro;1440;799000;800;123;3;2;1;2;[Piscina infantil,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda,Varanda gourmet]
Apartamento;-46.572415;-23.655678;Rudge Ramos;100;369000;475;54;2;2;1;1;[Churrasqueira,Espaco gourmet,Varanda gourmet,Piscina,Salao de festas,Salao de jogos,Sauna]
Apartamento;-46.556748;-23.707865;Vila Dusi;0;415000;350;70;2;2;1;2;[Churrasqueira,Playground,Academia,Salao de jogos]
Apartamento;-46.578049;-23.649175;Rudge Ramos;0;250000;350;50;2;1;0;1;
Apartamento;-46.54835;-23.698501;Baeta Neves;2760;490000;560;92;3;2;1;2;[Churrasqueira,Espaco gourmet,Varanda,Academia,Cinema,Piscina,Playground,Quadra poliesportiva,Salao de jogos,Salao de festas,Sauna]
Apartamento;-46.557093;-23.723169;Vila Jerusalem;60;238000;329;54;2;1;0;1;
Apartamento;-46.581721;-23.719668;Assuncao;854;230000;285;55;2;1;0;1;
Apartamento;-46.540216;-23.698403;Baeta Neves;2700;890000;1200;64;3;4;;3;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Area de servico,Varanda gourmet]
Apartamento;-46.571021;-23.708087;Planalto;70;320000;400;68;3;1;0;1;[Jardim,Academia,Salao de festas,Playground,Quadra poliesportiva,Varanda]
Apartamento;-46.543665;-23.695547;Baeta Neves;83;285000;630;72;2;1;1;1;[Varanda,Area de servico,Churrasqueira,Jardim,Espaco gourmet,Academia,Salao de festas,Playground,Piscina,Quadra poliesportiva,Piscina adulto,Salao de jogos]
Apartamento;-46.564716;-23.669486;Rudge Ramos;80;1100;560;73;3;1;1;2;[Varanda,Salao de festas]
Apartamento;-46.566075;-23.671322;Rudge Ramos;100;370000;350;63;2;2;1;2;[Churrasqueira,Piscina,Espaco gourmet,Piscina infantil,Playground,Quadra poliesportiva,Cinema,Salao de festas,Academia,Salao de jogos,Varanda gourmet,Varanda]
Apartamento;-46.570024;-23.707679;Planalto;1200;430000;425;74;3;2;1;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Piscina,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.560267;-23.690866;Centro;0;988000;900;151;4;4;2;2;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Area de servico,Varanda,Varanda gourmet]
Apartamento;-46.566181;-23.721606;Assuncao;49;250000;335;56;2;1;;1;[Churrasqueira]
Apartamento;-46.544547;-23.698246;Baeta Neves;0;870000;0;96;2;3;2;2;[Churrasqueira,Varanda gourmet,Espaco gourmet,Salao de jogos,Area de servico]
Apartamento;-46.532572;-23.726157;Ferrazopolis;0;200136;0;50;2;1;0;1;[Academia,Churrasqueira,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas]
Apartamento;-46.566637;-23.671353;Jardim Hollywood;0;363298;0;63;2;1;1;2;[Academia,Espaco gourmet,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Churrasqueira,Piscina]
Apartamento;-46.568709;-23.707275;Planalto;76;334900;330;60;3;2;1;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.595952;-23.656845;Taboao;0;215000;0;50;2;1;0;1;
Apartamento;-46.559716;-23.734388;Demarchi;80;215000;220;53;2;1;;1;
Apartamento;-46.544547;-23.698246;Baeta Neves;1897;521398;570;96;3;3;1;2;[Academia,Playground,Quadra poliesportiva,Churrasqueira,Cinema,Espaco gourmet,Jardim,Sauna]
Apartamento;-46.550959;-23.690139;Centro;150;893999;700;155;3;4;3;3;[Churrasqueira,Jardim,Varanda,Academia,Cinema,Piscina,Playground,Quadra poliesportiva,Salao de jogos,Salao de festas,Sauna]
Apartamento;-46.565054;-23.707547;Planalto;0;293879;0;56;2;2;1;1;[Piscina infantil,Piscina adulto,SPA,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de jogos,Salao de festas,Area de servico,Varanda]
Apartamento;-46.532572;-23.726157;Ferrazopolis;0;200136;0;50;2;1;0;1;
Apartamento;-46.532572;-23.726157;Ferrazopolis;0;200136;367;50;2;1;0;1;[Academia,Churrasqueira,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.597;-23.657191;Taboao;880;315000;257;50;2;1;0;1;[Playground,Salao de festas,Churrasqueira,Espaco gourmet]
Apartamento;-46.570823;-23.650775;Vila Helena;42;800;377;63;2;1;0;1;[Churrasqueira,Area de servico]
Apartamento;-46.546507;-23.690516;Baeta Neves;0;320000;665;74;2;2;1;2;
Apartamento;-46.538492;-23.719567;Santa Terezinha;110;499000;540;63;2;3;1;2;[Churrasqueira,Jardim,Piscina,Playground,Salao de festas,Salao de jogos]
Apartamento;-46.568709;-23.707275;Planalto;100;350000;400;75;3;2;1;1;[Academia,Playground,Quadra poliesportiva,Churrasqueira,Jardim,Piscina,Varanda,Salao de festas,Salao de jogos]
Apartamento;-46.55913;-23.700395;Vila Anita;0;315000;0;86;3;2;1;2;[Academia,Salao de festas,Salao de jogos,Playground,Jardim,Churrasqueira]
Apartamento;-46.550959;-23.690139;Centro;0;1550000;0;180;3;4;3;3;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.554372;-23.71827;Vl S Rita De Cassia;114;430000;470;70;3;2;1;2;[Salao de festas,Quadra poliesportiva,Playground,Piscina,Jardim,Espaco gourmet,Churrasqueira,Academia]
Apartamento;-46.545092;-23.706939;Nova Petropolis;83;350000;440;65;2;1;1;2;[Churrasqueira,Playground,Salao de festas,Salao de jogos]
Apartamento;-46.545854;-23.715352;Vila Alvaro Marques;163000;650000;483000;84;3;2;1;2;[Piscina infantil,Piscina adulto,Piscina,Academia,Playground,Salao de jogos,Churrasqueira,Salao de festas,Varanda,Area de servico,Varanda gourmet]
Apartamento;-46.579181;-23.715389;Vila Santa Cassia;80;248000;470;54;2;1;0;1;
Apartamento;-46.558115;-23.712422;Vila Goncalves;100;310000;400;72;2;1;1;1;
Apartamento;-46.545461;-23.688238;Baeta Neves;71;336600;535;65;2;2;1;1;[Salao de festas,Area de servico,Varanda]
Apartamento;-46.542112;-23.716887;Ferrazopolis;0;265000;0;53;2;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.534329;-23.722626;Santa Terezinha;72;254900;285;60;3;1;0;1;
Apartamento;-46.558451;-23.699373;Jardim Olavo Bilac;0;290000;790;89;3;2;1;2;[Varanda]
Apartamento;-46.550041;-23.701166;Nova Petropolis;0;585000;0;102;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.551009;-23.68887;Centro;40;380000;120;112;2;2;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.569162;-23.726819;Dos Casa;67;205000;365;55;2;1;;2;[Academia,Playground]
Apartamento;-46.569019;-23.707477;Planalto;75;280000;385;45;2;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Salao de jogos,Salao de festas,Playground,Area de servico]
Apartamento;-46.546265;-23.711957;Centro;0;550000;490;97;2;1;2;2;
Apartamento;-46.560206;-23.735117;Demarchi;35;220000;320;52;2;1;;1;
Apartamento;-46.53493;-23.709504;Nova Petropolis;75;245000;420;67;3;1;0;1;[Academia,Churrasqueira,Jardim,Salao de festas,Salao de jogos]
Apartamento;-46.560342;-23.672127;Rudge Ramos;54;245000;350;61;2;2;0;1;[Area de servico]
Apartamento;-46.539059;-23.689514;Baeta Neves;0;340000;400;60;2;1;1;1;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico,Varanda,Varanda gourmet]
Apartamento;-46.561093;-23.685387;Jardim do Mar;250;1040000;600;150;3;4;3;3;[Piscina adulto,Piscina infantil,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,Area de servico,Varanda]
Apartamento;-46.568817;-23.708373;Planalto;1900;740000;650;144;3;5;3;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.562947;-23.667458;Vila Caminho do Mar;0;390000;290;74;3;2;1;2;[Varanda gourmet]
Apartamento;-46.550061;-23.70065;Nova Petropolis;0;448000;463;73;3;2;1;2;[Varanda,Area de servico]
Apartamento;-46.545757;-23.697996;Baeta Neves;870;295000;540;65;3;1;;1;[Churrasqueira,Jardim]
Apartamento;-46.554372;-23.71827;Vl S Rita De Cassia;1200;400000;500;70;3;2;1;1;
Apartamento;-46.583707;-23.692913;Assuncao;60;250000;300;48;2;1;0;1;[Churrasqueira,Espaco gourmet,Academia,Salao de festas,Playground,Quadra poliesportiva]
Apartamento;-46.544955;-23.691387;Baeta Neves;80;310000;665;74;2;2;1;2;[Salao de festas,Area de servico,Varanda]
Apartamento;-46.556002;-23.685845;Vila Suzana;1200;676260;700;108;3;3;1;2;[Varanda,Churrasqueira,Espaco gourmet,Playground,Piscina,Salao de festas,Varanda gourmet]
Apartamento;-46.568642;-23.673221;Jardim Paramount;150;450000;450;62;2;2;1;2;
Apartamento;-46.550959;-23.690139;Centro;350;1150000;750;150;3;3;3;3;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna]
Apartamento;-46.599756;-23.65815;Taboao;700;279000;280;49;2;1;;1;[Churrasqueira,Playground,Varanda]
Apartamento;-46.555661;-23.669399;Rudge Ramos;0;329000;450;60;2;2;1;1;[Varanda gourmet,Espaco gourmet,Salao de jogos,Area de servico]
Apartamento;-46.548052;-23.6859;Baeta Neves;151;425999;380;77;2;2;1;1;[Cinema,Quadra poliesportiva,Piscina,Churrasqueira,Sauna,Varanda gourmet,Jardim,Playground,SPA,Academia,Salao de festas,Espaco gourmet,Salao de jogos]
Apartamento;-46.540358;-23.693415;Baeta Neves;72;320000;350;72;2;1;1;2;[Churrasqueira,Varanda]
Apartamento;-46.593416;-23.666962;Vila Odete;0;318000;317;54;2;1;0;1;[Churrasqueira,Playground,Salao de festas]
Apartamento;-46.545266;-23.698276;Baeta Neves;2;614146;480;116;3;4;3;3;[Quadra poliesportiva,Churrasqueira,Cinema,Espaco gourmet,Jardim,Playground,Varanda,Salao de festas,SPA,Sauna]
Apartamento;-46.554467;-23.705997;Centro;110;430000;650;75;3;2;1;2;
Apartamento;-46.547997;-23.709163;Centro;650;3500000;4500;420;4;3;4;5;[Churrasqueira,Varanda,Area de servico]
Apartamento;-46.594466;-23.652223;Jardim Borborema;0;259000;0;49;2;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Playground,Salao de festas,Salao de jogos,Quadra poliesportiva]
Apartamento;-46.580064;-23.646796;Rudge Ramos;0;226972;0;50;2;1;0;1;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico,Varanda]
Apartamento;-46.546701;-23.714315;Centro;0;770000;0;139;3;4;3;4;[Academia,Churrasqueira,Jardim,Piscina,Playground,Espaco gourmet,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,Varanda gourmet]
Apartamento;-46.564766;-23.66539;Rudge Ramos;0;458000;557;81;3;2;1;2;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Sauna,SPA,Varanda,Varanda gourmet]
Apartamento;-46.594466;-23.652223;Jardim Borborema;75;1150;310;51;2;2;1;1;[Area de servico]
Apartamento;-46.545585;-23.69544;Baeta Neves;2800;910000;750;145;3;3;3;3;[Churrasqueira,Varanda gourmet,Piscina,Varanda,Sauna,Area de servico]
Apartamento;-46.571021;-23.708088;Planalto;790;289000;514;69;3;1;0;1;[Academia,Playground,Salao de festas,Salao de jogos]
Apartamento;-46.581721;-23.719668;Assuncao;60;230000;420;60;2;1;0;1;[Piscina,Playground]
Apartamento;-46.546565;-23.717677;Centro;1100;445000;520;80;3;2;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.539731;-23.699504;Baeta Neves;99;297000;305;55;2;1;0;1;[Salao de festas,Quadra poliesportiva,Salao de jogos,Espaco gourmet,Piscina,Playground,Academia,Churrasqueira]
Apartamento;-46.610742;-23.65916;Vila Santa Luzia;0;249900;0;51;2;1;0;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda]
Apartamento;-46.615681;-23.659369;Taboao;70;255000;450;47;2;1;0;1;[Churrasqueira,Piscina,Varanda,Salao de jogos]
Apartamento;-46.56781;-23.660479;Vila Mariza;1088;420000;644;80;2;2;1;2;
Apartamento;-46.548066;-23.699293;Baeta Neves;148;480000;388;82;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Playground,Piscina,Salao de jogos,Varanda gourmet]
Apartamento;-46.547214;-23.720058;Centro;0;250000;0;47;2;1;0;1;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.568249;-23.666905;Vila Mussolini;0;260000;0;70;2;2;0;1;
Apartamento;-46.550959;-23.690139;Centro;200;840000;680;123;3;4;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.544547;-23.698246;Baeta Neves;0;649000;490;96;3;3;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Sauna,Varanda gourmet]
Apartamento;-46.561093;-23.685387;Jardim do Mar;225;1174900;640;150;3;4;3;3;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Area de servico,Varanda gourmet]
Apartamento;-46.564533;-23.671342;Rudge Ramos;0;407715;0;75;3;1;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.544765;-23.698144;Baeta Neves;170;690000;650;93;2;2;2;2;[Churrasqueira,Varanda gourmet,Varanda,Espaco gourmet,Salao de jogos,SPA,Area de servico]
Apartamento;-46.534221;-23.720976;Santa Terezinha;45;199000;150;53;2;1;0;1;[Area de servico]
Apartamento;-46.549022;-23.700628;Nova Petropolis;800;335000;400;60;3;2;1;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas]
Apartamento;-46.546308;-23.708134;Centro;209;530000;700;104;2;3;2;2;[Academia,Churrasqueira,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Area de servico]
Apartamento;-46.539299;-23.720883;Santa Terezinha;80;175000;450;54;2;1;0;1;[Churrasqueira]
Apartamento;-46.545662;-23.712622;Centro;70;600000;480;84;3;2;1;2;[Churrasqueira,Piscina,Playground,Salao de festas,Salao de jogos]
Apartamento;-46.549481;-23.685142;Vila Vivaldi;83;285000;630;49;2;3;;2;
Apartamento;-46.551647;-23.688992;Centro;324;1150000;900;156;3;4;3;3;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Area de servico,Varanda gourmet]
Apartamento;-46.544503;-23.698345;Baeta Neves;135;1400;380;130;3;3;3;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.544765;-23.698144;Baeta Neves;1300;590000;520;116;3;5;3;2;[Churrasqueira,Espaco gourmet,Academia,Salao de festas,Playground,Piscina,Quadra poliesportiva,Piscina adulto,Piscina infantil,Cinema,Salao de jogos,Sauna,SPA]
Apartamento;-46.560428;-23.729067;Dos Casa;0;192000;0;42;2;1;0;0;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Piscina,Salao de festas,Salao de jogos,Playground,Quadra poliesportiva,Area de servico,Varanda]
Apartamento;-46.558895;-23.681087;Parque Sao Diogo;127;960000;650;120;3;4;3;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.572929;-23.724289;Assuncao;49;250000;335;56;2;1;0;1;[Churrasqueira,Area de servico]
Apartamento;-46.529922;-23.723388;Santa Terezinha;0;170000;450;53;2;1;0;1;[Churrasqueira,Playground,Quadra poliesportiva,Salao de festas,Jardim]
Apartamento;-46.594358;-23.654576;Taboao;450;345000;415;60;2;2;1;1;[Piscina adulto,Espaco gourmet,Jardim,Piscina,Salao de festas,Salao de jogos,Area de servico,Varanda]
Apartamento;-46.554629;-23.696158;Jardim do Mar;0;790000;968;130;3;5;3;3;[Churrasqueira,Piscina,Sauna,Playground,Quadra poliesportiva]
Apartamento;-46.538492;-23.719567;Santa Terezinha;0;219000;270;48;2;1;0;1;[Piscina adulto,Academia,Churrasqueira,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda,Varanda gourmet]
Apartamento;-46.555661;-23.669399;Rudge Ramos;93;475000;542;70;3;2;1;2;[Salao de jogos,Salao de festas,Piscina,Quadra poliesportiva,Churrasqueira]
Apartamento;-46.581721;-23.719668;Assuncao;720;240000;420;60;2;2;0;1;[Piscina]
Apartamento;-46.556128;-23.72204;Vila Marchi;55;230000;300;54;2;1;0;1;[Area de servico]
Apartamento;-46.566637;-23.671353;Jardim Hollywood;0;407715;0;74;3;2;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Varanda gourmet]
Apartamento;-46.595024;-23.654366;Taboao;850;319000;415;60;2;2;1;1;
Apartamento;-46.553726;-23.68626;Vila Vivaldi;0;408990;600;70;3;2;0;1;[Area de servico]
Apartamento;-46.55199;-23.689555;Centro;0;1100000;0;156;3;3;3;3;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.545491;-23.715711;Centro;100;468900;67638;90;3;3;1;2;[Salao de festas,Academia]
Apartamento;-46.568628;-23.729174;Dos Casa;70;285000;280;48;2;1;0;1;[Academia]
Apartamento;-46.580657;-23.64624;Rudge Ramos;0;253000;350;50;2;1;0;1;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Varanda,Area de servico]
Apartamento;-46.580064;-23.646796;Rudge Ramos;0;259950;275;55;2;2;1;1;[Academia,Churrasqueira,Jardim,Espaco gourmet,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.580064;-23.646796;Rudge Ramos;0;259950;0;55;2;1;1;1;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico]
Apartamento;-46.568725;-23.727671;Dos Casa;0;215000;0;56;2;1;0;2;
Apartamento;-46.553483;-23.736873;Demarchi;870;230000;400;55;2;1;0;1;[Salao de festas]
Apartamento;-46.568248;-23.672934;Jardim Paramount;0;422300;0;74;3;2;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.556748;-23.707866;Vila Dusi;0;325000;500;66;2;2;1;2;[Area de servico,Churrasqueira,Jardim,Academia,Salao de festas,Salao de jogos]
Apartamento;-46.55773;-23.707832;Centro;89;400000;325;70;3;2;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.537693;-23.709669;Nova Petropolis;84;374000;350;85;3;2;1;1;
Apartamento;-46.580064;-23.646796;Rudge Ramos;0;253000;0;50;2;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.557423;-23.723206;Assuncao;58;207000;340;53;2;1;0;1;[Quadra poliesportiva,Playground]
